,const,children,age,income,port_modem,tablet,phone,multiple,online_security,online_backup,device_protection,tech_support,streaming_t_v,streaming_movies,paperless_billing,tenure,monthly_charge,bandwidth_g_b_year,outage_sec_perweek,email,contacts,yearly_equip_failure,techie,item1,item2,item3,item4,item5,item6,item7,item8,marital_married,marital_never_married,marital_separated,marital_widowed,area_suburban,area_urban,gender_male,gender_nonbinary,contract_one_year,contract_two_year,internet_service_fiber_optic,internet_service_none,payment_method_credit_card_automatic,payment_method_electronic_check,payment_method_mailed_check
2893,1.0,1,82,44312,0,0,1,0,0,0,0,0,0,1,0,12,147,1103,11,12,0,0,0,5,4,5,4,4,4,4,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
2050,1.0,4,60,14646,0,1,0,1,0,0,0,1,0,1,1,11,172,1680,16,13,1,0,0,3,4,2,5,3,3,3,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1002,1.0,0,33,66392,1,0,1,0,1,0,0,1,1,1,1,5,190,1070,13,10,1,1,0,4,3,2,4,4,4,3,4,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
8003,1.0,3,41,21874,0,0,1,1,1,1,1,1,0,1,0,63,209,6286,12,11,0,0,0,4,4,4,3,3,3,3,4,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1
4459,1.0,1,55,45856,0,0,1,1,0,1,0,0,0,0,1,16,147,2045,10,13,1,1,0,2,4,3,5,4,2,3,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
6124,1.0,0,39,55044,0,0,0,0,0,0,0,0,0,1,0,55,127,5256,15,10,0,1,1,3,2,2,3,3,3,4,3,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
3824,1.0,2,44,38178,0,0,1,0,0,0,0,0,1,0,0,6,137,780,8,11,2,1,0,4,3,2,3,2,3,3,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
872,1.0,0,32,13359,1,1,1,0,0,0,0,1,1,0,0,2,117,476,8,10,1,1,0,2,3,4,1,4,4,4,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
6649,1.0,2,66,231252,0,1,1,0,0,1,1,1,0,0,1,66,139,6047,6,11,3,0,0,4,3,3,3,2,5,5,5,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
2122,1.0,1,43,66031,0,0,1,0,1,0,0,0,1,1,1,15,210,1875,12,9,4,1,0,4,5,4,5,2,4,5,6,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1690,1.0,7,37,36790,0,0,1,0,0,0,1,0,1,1,1,7,220,1411,10,7,0,0,0,2,3,2,3,2,2,3,4,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
9815,1.0,0,74,37471,0,1,1,0,1,0,1,0,1,0,0,60,132,5674,5,12,0,0,0,4,4,4,4,3,3,2,3,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
701,1.0,0,34,120435,1,1,1,1,0,0,1,1,0,1,0,16,184,2230,8,9,1,0,0,2,3,2,3,3,2,4,4,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
5196,1.0,1,29,37830,1,0,1,1,0,1,0,1,1,1,1,58,242,5519,10,17,3,0,0,5,6,6,5,4,5,4,5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
2441,1.0,1,35,19510,0,0,1,1,0,0,0,1,1,0,0,6,149,886,11,13,0,0,1,4,4,3,5,3,5,4,4,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
8159,1.0,1,22,10588,1,1,1,0,1,1,1,1,1,1,0,64,257,6178,10,10,4,0,0,2,1,2,2,5,2,1,2,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0
8435,1.0,2,68,25568,0,1,1,1,1,1,1,0,0,1,0,60,197,5961,11,5,1,0,0,4,5,5,3,4,4,4,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2356,1.0,4,49,64697,0,0,1,1,0,0,0,1,0,0,1,8,124,880,9,15,1,0,0,5,7,4,3,4,5,3,3,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
8124,1.0,4,32,42635,0,0,1,0,0,0,0,0,1,1,0,41,187,4463,7,12,0,1,0,4,5,3,3,3,5,4,6,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
3299,1.0,0,88,57295,1,0,1,1,1,0,1,1,0,0,1,16,140,1452,13,13,2,1,0,3,3,3,4,4,4,4,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5221,1.0,3,22,19269,0,0,0,0,0,1,0,1,1,1,1,55,242,5260,11,12,1,1,0,4,4,4,4,2,5,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9279,1.0,3,49,92969,0,1,1,0,0,0,0,1,1,0,1,58,117,5147,7,14,0,0,1,5,5,5,2,5,3,3,3,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0
7397,1.0,0,74,59234,0,0,1,0,0,0,0,0,1,0,1,46,137,3980,6,11,2,1,1,3,3,1,4,4,1,4,3,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
7156,1.0,3,87,64541,1,1,1,0,0,0,1,0,1,1,0,71,200,6816,10,18,0,0,0,3,4,2,3,4,4,3,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
5040,1.0,0,80,15756,0,0,1,0,0,0,1,0,1,0,0,70,149,5953,12,8,0,0,0,2,2,2,4,3,5,3,4,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
1593,1.0,2,67,80127,0,0,1,0,1,0,0,1,1,0,1,16,152,1630,7,16,0,0,0,4,3,4,3,4,2,3,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
6930,1.0,1,35,124025,1,0,1,0,0,1,1,0,0,1,1,71,162,6789,11,10,3,0,0,4,3,3,3,3,4,4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
1503,1.0,7,74,48623,1,1,0,0,1,0,0,0,0,0,0,6,114,717,6,5,2,1,0,4,3,4,3,5,4,3,4,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1
749,1.0,0,88,38656,0,0,1,0,0,1,0,0,0,1,1,22,169,1960,12,16,3,0,0,5,3,2,3,1,4,5,3,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
143,1.0,3,31,19800,0,1,1,0,0,0,1,0,0,1,0,5,139,1313,10,11,2,1,0,5,5,5,4,2,3,4,3,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0
5639,1.0,2,45,48863,0,1,1,1,1,1,0,1,0,0,0,59,182,5305,9,17,1,1,0,3,2,2,4,4,2,3,2,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1
8206,1.0,1,32,20550,1,0,1,0,0,1,1,0,1,1,1,68,210,6397,15,17,1,1,0,3,3,3,4,4,4,2,3,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
3635,1.0,3,88,30261,1,0,1,0,0,0,0,0,1,0,0,3,137,441,11,15,1,1,0,4,4,4,2,4,2,3,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
4359,1.0,2,89,63155,0,0,0,1,0,0,1,0,0,1,0,9,172,1476,8,6,0,0,0,4,4,4,4,2,4,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1425,1.0,7,35,49128,1,1,1,0,0,0,0,0,0,1,1,4,147,874,13,10,2,0,0,4,4,2,5,2,5,4,5,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
679,1.0,0,27,37415,0,0,1,0,0,0,0,0,0,0,1,19,112,1751,8,14,0,0,1,2,4,1,3,3,1,2,2,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
8120,1.0,4,85,66183,1,0,1,0,1,1,1,0,1,1,1,70,245,6553,9,13,1,1,0,4,5,4,3,4,3,3,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
4232,1.0,0,57,36057,0,0,1,1,0,0,0,0,0,1,0,8,179,902,14,6,1,1,0,5,5,4,3,3,4,4,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
513,1.0,0,26,159315,1,1,1,1,0,0,0,1,1,1,0,13,232,2140,10,13,0,1,1,4,5,3,4,3,5,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7196,1.0,8,29,12859,1,1,1,0,1,0,1,1,1,0,1,66,144,6601,7,12,1,1,0,2,2,3,5,3,2,4,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
9854,1.0,3,70,23705,1,0,1,1,1,0,0,0,0,1,1,67,162,6295,11,10,1,0,0,3,3,3,3,4,4,4,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1051,1.0,2,64,5387,1,0,1,1,0,0,0,0,0,1,0,8,179,955,11,6,1,0,0,5,4,4,4,3,4,5,6,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
1249,1.0,4,35,11824,1,0,1,1,0,1,0,0,0,0,1,2,167,570,8,15,2,1,0,2,2,3,3,6,3,3,2,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0
2761,1.0,3,61,27065,1,0,1,1,0,1,1,1,1,0,1,2,217,731,4,10,1,0,0,3,3,4,3,2,5,4,5,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1
5919,1.0,1,74,22295,1,0,1,0,1,1,0,1,1,1,1,65,225,6323,9,11,0,0,0,3,2,3,3,2,2,3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9242,1.0,2,88,72518,1,1,1,0,0,0,0,0,1,1,1,52,175,4696,15,11,3,0,0,4,5,5,3,4,4,5,3,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
9022,1.0,6,63,79243,0,0,1,0,0,1,1,0,0,0,1,44,147,4042,13,11,0,0,1,5,5,6,5,2,5,4,4,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
9334,1.0,0,43,20037,1,0,0,1,0,0,0,0,1,0,1,57,169,4975,8,21,0,1,0,3,4,3,4,3,3,4,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9695,1.0,3,35,25653,1,0,1,0,0,1,0,0,1,1,1,40,230,4024,8,13,0,0,1,4,2,2,2,4,3,3,3,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
2040,1.0,0,28,20185,1,0,1,0,0,1,0,0,1,0,1,23,159,2309,10,6,0,0,0,3,4,2,4,4,4,3,3,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
6272,1.0,0,33,36311,0,0,0,0,1,0,0,1,0,1,1,54,162,4770,9,18,2,0,0,4,5,4,2,5,4,3,2,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0
757,1.0,1,76,29459,1,0,1,1,0,1,0,1,1,1,1,3,275,830,8,14,1,1,1,4,3,4,5,2,3,3,3,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
8072,1.0,0,58,15635,1,1,1,0,0,0,0,0,1,1,0,63,187,6078,14,13,2,0,0,4,4,5,5,2,3,4,4,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
665,1.0,2,37,111380,0,0,1,0,0,0,0,0,0,0,0,1,79,333,5,15,0,0,1,3,2,3,3,3,4,2,5,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0
7565,1.0,2,71,27757,0,1,1,0,1,0,1,1,1,1,1,54,235,5115,10,9,0,0,0,2,4,3,3,4,2,3,3,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1
3415,1.0,0,55,52736,0,0,1,1,0,1,0,0,1,1,0,2,230,860,10,11,3,0,0,4,6,4,5,4,4,3,3,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
8245,1.0,0,71,43468,0,1,1,1,0,0,1,0,1,1,1,45,232,4718,7,17,0,0,0,3,3,3,5,2,5,6,3,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
5808,1.0,2,54,19435,0,0,1,1,0,0,0,1,1,0,0,59,162,5641,12,11,2,1,0,3,3,4,4,4,3,4,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3428,1.0,0,27,31038,0,1,1,1,1,0,1,1,0,1,0,4,207,855,9,14,0,1,1,4,5,4,3,4,3,3,4,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2871,1.0,3,30,45142,0,0,1,0,0,1,0,0,1,0,1,9,159,1215,13,14,2,0,0,3,3,3,2,5,2,2,3,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6123,1.0,3,82,22121,0,0,1,0,1,0,0,0,0,1,1,67,149,5767,10,18,2,2,1,4,3,4,3,4,4,3,3,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
8980,1.0,1,76,59188,1,0,1,1,1,0,1,0,0,0,1,65,127,5506,9,11,1,3,0,2,2,2,4,4,3,2,3,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1
6769,1.0,3,38,53431,1,0,1,0,0,1,1,1,1,1,0,42,235,4698,15,11,2,1,0,5,5,4,4,3,4,4,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
5406,1.0,1,89,19680,0,1,1,1,0,0,1,0,0,0,1,43,137,4108,11,7,1,2,0,2,2,3,4,3,4,5,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
2873,1.0,7,62,41195,0,0,1,0,0,0,1,0,0,1,0,6,127,1063,14,15,3,0,0,4,3,3,3,3,3,4,3,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
1945,1.0,0,70,30593,0,0,1,0,0,1,1,1,0,0,1,1,127,296,6,12,1,0,1,3,3,2,3,3,2,4,4,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
8961,1.0,0,88,55089,1,1,1,0,0,0,1,1,0,0,1,62,137,5140,5,14,0,0,1,4,3,4,4,3,5,4,4,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
7553,1.0,2,41,24620,0,0,1,1,0,0,0,0,0,1,1,52,179,4681,9,10,0,1,0,3,3,2,3,5,1,4,4,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
1451,1.0,2,69,53103,1,0,1,1,0,0,0,1,0,0,1,9,124,814,7,14,1,1,0,3,2,2,2,3,4,3,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
7302,1.0,0,67,106307,0,0,1,1,0,0,0,1,0,1,1,63,159,5471,7,10,0,0,0,4,3,3,3,2,4,5,3,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1
6234,1.0,3,88,55285,0,0,1,0,0,1,0,0,0,1,0,63,149,5939,10,11,2,2,1,2,2,3,3,4,3,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1787,1.0,1,88,12146,0,0,0,0,0,0,0,1,0,0,1,5,124,386,8,13,0,1,0,4,4,4,2,3,4,3,4,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
1866,1.0,2,57,14379,1,1,1,0,1,0,0,0,0,0,1,10,114,959,13,8,0,0,0,4,4,2,3,6,2,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8117,1.0,6,61,68395,0,0,1,1,0,0,0,1,1,0,0,64,162,6172,13,19,1,0,0,5,7,4,3,4,4,5,4,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
6712,1.0,4,73,20354,1,0,1,1,0,1,1,0,0,1,0,61,182,5514,12,8,0,0,1,3,3,2,4,4,5,3,4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
2820,1.0,8,50,7585,1,0,1,1,0,0,1,1,0,1,1,11,184,1977,9,11,1,0,0,2,3,3,3,3,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1188,1.0,2,73,58997,1,0,1,0,0,1,1,0,1,0,1,13,172,1523,6,7,0,1,0,3,3,3,4,4,3,3,3,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
340,1.0,4,79,25215,1,0,1,0,1,1,1,0,1,1,0,5,245,1201,7,13,2,0,0,2,2,3,3,2,3,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8988,1.0,4,23,140030,0,0,1,1,1,0,1,0,0,1,1,61,194,5709,7,13,0,1,0,4,3,5,4,3,2,4,4,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
2091,1.0,2,47,27938,0,0,1,0,0,0,1,0,0,0,1,6,104,1128,12,17,1,1,0,3,4,4,4,4,4,3,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2258,1.0,0,33,6288,0,0,1,0,1,0,0,1,0,1,1,12,129,1398,10,10,0,0,1,4,3,4,2,2,4,3,2,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0
1156,1.0,1,41,55264,1,0,1,1,1,0,1,1,0,1,0,10,207,1289,12,14,2,0,1,4,3,2,3,4,4,3,4,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
1895,1.0,2,53,77658,1,0,1,0,0,1,1,0,0,1,0,15,162,2089,9,12,0,0,0,3,4,3,3,3,5,4,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4959,1.0,1,30,44881,1,1,1,0,0,0,1,0,0,1,0,18,127,1961,9,15,1,0,0,4,4,4,2,4,3,4,4,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
8071,1.0,5,76,42411,1,0,1,1,0,0,0,1,1,1,0,50,232,5165,7,12,1,0,0,4,4,3,4,4,4,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8395,1.0,0,32,52543,1,1,1,1,1,1,0,1,1,0,1,63,207,5777,5,14,2,0,0,4,3,5,2,3,3,4,3,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0
8067,1.0,0,22,16648,1,1,1,1,0,0,0,0,1,1,1,67,240,6234,11,13,1,0,0,4,5,3,3,3,5,3,5,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
5636,1.0,4,18,51899,0,0,1,0,0,0,0,1,0,0,1,58,124,4984,5,9,0,0,0,1,1,2,2,5,2,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7549,1.0,1,30,80803,0,0,1,1,1,1,1,1,1,0,0,41,219,4103,11,16,0,0,0,3,2,2,1,3,2,2,3,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
6091,1.0,1,38,26129,0,0,1,1,0,0,1,0,1,0,0,45,162,4570,11,9,0,0,0,4,4,4,5,3,5,3,5,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
353,1.0,0,68,122263,0,1,1,0,0,0,1,1,1,0,0,7,162,863,14,15,2,0,0,5,2,4,3,3,4,3,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
7660,1.0,0,25,50315,0,0,1,0,1,0,1,0,0,0,0,68,127,5925,11,11,1,0,0,3,3,5,3,5,3,2,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2092,1.0,0,71,41676,0,0,1,1,0,1,0,0,1,0,0,5,192,768,9,12,4,1,1,4,4,4,4,3,3,4,4,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6821,1.0,0,77,80722,0,1,1,1,1,0,1,0,0,1,1,57,162,5066,11,19,0,0,0,3,3,4,3,4,2,4,3,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1723,1.0,4,26,5920,0,1,1,1,1,0,0,1,1,1,1,2,222,1024,12,13,0,0,0,3,3,2,4,4,4,4,3,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
8803,1.0,4,42,9374,0,0,1,1,0,0,0,1,0,0,0,55,157,4843,5,11,0,0,1,2,1,2,5,4,3,3,2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
41,1.0,3,55,52887,1,0,1,0,1,0,0,1,0,0,1,3,107,892,8,16,2,0,0,3,3,2,3,5,4,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
5145,1.0,2,19,30701,1,0,1,1,1,0,1,1,1,0,1,63,197,5807,15,11,0,0,0,3,3,3,2,4,3,2,3,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0
6440,1.0,3,60,73479,0,0,0,0,1,1,1,0,1,0,1,67,154,6500,12,11,2,3,0,4,5,4,3,3,5,5,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
8252,1.0,0,48,18498,0,0,1,1,0,1,0,1,0,1,1,48,194,4807,7,12,2,0,0,3,3,3,3,4,3,4,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
3401,1.0,1,46,37838,0,0,0,0,0,1,0,0,1,0,0,7,127,971,8,7,0,2,0,2,2,2,4,3,2,2,3,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0
9327,1.0,0,25,43716,1,0,1,0,0,0,1,1,1,0,1,64,142,6068,9,14,0,0,0,2,1,1,4,3,1,1,3,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
618,1.0,1,37,29823,0,0,1,0,0,0,0,1,0,1,1,2,159,477,16,13,1,0,0,2,3,2,4,3,3,3,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
7570,1.0,5,30,68520,0,1,1,1,0,0,0,0,0,1,0,60,179,5419,10,12,0,1,0,4,3,4,3,2,5,5,2,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
8105,1.0,0,35,3938,1,0,0,0,0,0,0,1,1,0,1,55,117,4818,1,12,1,0,0,4,3,4,2,6,2,3,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
1203,1.0,3,32,23379,1,0,1,1,1,1,0,0,0,1,0,9,204,1340,5,11,1,0,0,4,4,4,2,5,3,3,3,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
4350,1.0,1,68,45125,0,0,1,0,1,0,1,1,1,1,0,5,215,1445,6,10,0,1,0,4,3,5,4,3,3,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5779,1.0,0,62,161251,0,0,1,1,1,0,0,1,1,1,1,56,235,5640,10,14,2,0,0,3,3,5,4,1,5,1,2,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0
8420,1.0,1,77,42679,0,0,1,1,1,0,0,0,1,1,1,54,242,4972,6,13,0,0,0,3,4,4,4,5,3,3,5,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
1659,1.0,1,56,35504,1,0,1,0,0,1,0,0,0,0,0,11,114,1420,9,12,1,0,0,4,4,3,4,3,4,4,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1572,1.0,0,34,52634,0,1,1,0,0,1,1,0,0,1,1,3,182,723,6,10,1,0,1,4,4,4,5,4,3,3,5,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0
7182,1.0,4,68,41216,0,0,1,1,0,1,0,0,0,1,0,64,202,5732,12,16,1,0,0,3,3,3,2,5,3,3,3,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1
560,1.0,1,68,25819,0,0,0,1,0,0,1,1,1,1,1,9,245,1762,7,12,1,0,1,3,2,2,4,3,2,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8375,1.0,8,46,17847,0,1,0,1,0,0,0,0,0,0,1,69,144,6106,12,13,1,2,0,6,5,4,2,7,4,4,4,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
2233,1.0,2,48,35433,1,1,1,0,0,1,0,0,0,1,1,8,137,1013,12,12,2,0,0,5,4,4,3,3,5,5,5,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
8337,1.0,1,18,30686,0,1,1,1,0,0,0,0,0,0,0,66,124,6108,7,14,2,0,1,3,2,3,4,3,2,4,4,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
5418,1.0,1,83,18470,0,0,1,0,0,0,0,1,1,1,0,65,187,5709,14,19,0,0,0,5,5,5,4,2,4,3,4,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
3656,1.0,0,36,39983,1,0,1,0,1,0,1,1,0,0,1,8,140,874,12,13,4,0,0,4,4,4,4,2,3,4,3,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
798,1.0,1,33,4297,0,0,1,1,1,1,1,1,1,1,1,12,270,2312,10,13,2,0,0,3,3,3,3,4,3,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4562,1.0,1,70,7257,0,0,1,1,0,1,0,0,0,0,1,2,167,347,19,8,0,0,0,4,4,4,3,3,3,2,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
7102,1.0,3,49,9231,0,0,1,0,0,0,0,0,0,1,0,58,127,5557,4,12,0,0,0,3,4,4,5,2,5,4,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
855,1.0,1,18,11969,1,0,1,1,1,0,1,1,1,1,1,4,247,1621,8,6,2,0,0,4,4,4,4,3,3,4,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1305,1.0,0,27,7128,0,1,1,0,0,1,1,0,0,1,0,13,149,1559,8,5,2,0,1,4,4,4,5,3,3,5,4,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
7356,1.0,10,69,29758,0,0,1,0,0,1,0,1,0,0,0,69,114,6034,15,14,0,0,1,4,4,3,2,4,6,5,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1717,1.0,3,45,69222,0,0,1,1,0,0,0,1,1,1,0,6,232,1607,15,17,0,1,0,4,4,3,3,3,3,4,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1488,1.0,1,88,16307,0,1,1,1,0,1,0,0,0,1,0,7,182,1248,15,13,1,1,0,4,4,5,4,3,4,4,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2967,1.0,4,31,113641,0,0,1,0,0,1,1,0,0,1,1,6,182,1114,11,7,1,0,1,4,3,3,4,2,5,3,3,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
2429,1.0,1,25,21196,0,0,1,1,0,0,0,0,0,1,1,20,179,2023,9,11,1,1,0,4,4,4,4,4,5,4,4,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
3731,1.0,4,60,28894,0,0,1,0,0,0,1,1,1,0,0,19,162,2049,5,4,3,0,0,2,3,2,3,3,3,4,3,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1
8190,1.0,2,65,29315,0,0,0,1,0,0,1,1,1,1,1,67,232,6139,7,14,0,1,0,5,4,4,5,3,3,3,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6617,1.0,1,77,54980,0,0,1,0,0,0,1,0,1,1,1,63,220,5652,6,11,2,0,0,4,4,2,2,4,3,2,2,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0
5236,1.0,2,84,83714,0,0,1,1,1,1,0,0,0,1,0,59,172,5311,13,15,1,0,0,1,2,2,5,3,4,4,2,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1
7550,1.0,4,78,44220,0,0,1,1,0,0,1,0,0,1,1,69,192,6159,4,9,2,0,1,3,4,3,6,3,4,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
8360,1.0,3,75,49737,0,1,1,1,0,0,1,0,1,0,1,50,162,4946,12,11,0,0,0,4,4,5,3,2,4,4,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
869,1.0,0,78,2978,0,0,1,1,0,0,0,0,0,1,1,3,179,473,12,17,2,0,0,5,5,5,3,2,5,3,3,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1
9620,1.0,1,22,58726,1,0,0,0,1,1,1,0,0,1,1,59,152,5508,10,14,0,0,0,3,4,3,3,4,4,4,4,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
8977,1.0,3,30,17259,0,0,1,0,0,0,1,0,1,0,1,46,117,4263,11,11,0,0,0,4,4,5,5,2,5,3,4,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0
6835,1.0,0,64,14219,1,0,1,0,0,1,1,0,0,1,1,64,182,5691,8,11,0,0,0,2,2,3,4,4,2,2,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
9051,1.0,1,56,53714,0,1,1,1,0,1,0,1,0,1,0,68,214,5957,8,12,1,0,0,4,5,4,3,5,4,6,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
