,children,age,income,port_modem,tablet,phone,multiple,online_security,online_backup,device_protection,tech_support,streaming_t_v,streaming_movies,paperless_billing,tenure,monthly_charge,bandwidth_g_b_year,outage_sec_perweek,email,contacts,yearly_equip_failure,techie,item1,item2,item3,item4,item5,item6,item7,item8,churn,marital_married,marital_never_married,marital_separated,marital_widowed,area_suburban,area_urban,gender_male,gender_nonbinary,contract_one_year,contract_two_year,internet_service_fiber_optic,internet_service_none,payment_method_credit_card_automatic,payment_method_electronic_check,payment_method_mailed_check
5015,0,56,24238.16,False,True,True,False,False,False,True,False,False,True,True,63.14574,127.4887,5477.047906,14.22653,4,0,0,False,5,5,5,4,4,4,3,3,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False
5016,2,58,46059.68,False,False,True,True,True,True,False,False,True,False,True,55.11148,162.4818,4983.596064,8.198304,13,1,0,False,4,4,3,4,3,3,4,4,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
5017,3,77,18949.61,True,False,True,False,True,False,False,True,True,True,False,66.50412,202.6362,6398.915423,8.912366,10,2,0,False,3,2,2,3,4,3,3,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5018,2,30,52798.88,True,True,True,False,True,True,True,True,True,True,False,67.15579,257.6549,6388.31821,8.51921,7,2,1,False,3,3,3,3,5,2,1,4,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
5019,3,47,68898.0,False,False,True,False,False,False,False,True,False,False,True,60.46946,104.9643,5552.61263,4.46616,16,0,2,False,5,3,4,3,3,3,3,4,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False
5020,3,78,48366.56,False,False,True,False,False,False,False,False,False,True,True,65.57643,127.4421,5942.500538,6.528798,6,0,1,False,2,2,3,6,4,2,4,4,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
5021,2,86,8893.59,False,True,True,False,False,True,False,False,False,True,True,71.09621,149.9378,6514.041653,10.65214,11,4,0,False,2,3,3,5,3,4,5,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
5022,0,56,26010.99,True,False,True,True,False,False,False,False,False,True,False,68.7729,159.9476,6256.139215,10.30393,9,1,1,False,3,3,4,3,3,2,4,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5023,3,70,15652.5,True,False,True,False,True,False,True,False,False,True,False,56.63931,130.0064,4983.295874,9.0983,12,0,0,True,3,4,4,3,5,4,2,4,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True
5024,0,47,74989.44,False,False,True,True,False,False,False,False,True,True,False,56.30647,240.1149,5148.276996,8.300567,11,0,1,False,2,3,2,3,3,2,3,2,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
5025,4,27,11672.97,False,False,True,False,False,True,False,False,True,False,False,60.14645,159.9349,5459.257498,12.14009,5,0,0,False,3,3,2,4,3,3,4,4,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
5026,6,56,14960.01,True,False,True,False,False,False,True,False,False,True,True,45.4868,159.965,4132.534649,15.67128,10,1,1,False,3,5,5,3,6,3,3,5,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,True
5027,1,35,50881.49,True,False,False,False,True,True,False,False,False,True,True,55.87684,139.9792,5065.133843,3.854347,8,0,0,False,3,3,2,3,2,5,4,4,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
5028,3,23,39706.57,False,True,True,False,True,True,True,True,False,True,True,64.71488,197.4876,5979.686067,16.28343,15,0,0,False,5,6,5,1,4,5,5,3,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True
5029,0,53,12611.76,False,False,True,True,False,True,False,True,False,True,False,66.77924,194.9525,6200.93166,11.6702,14,1,0,False,5,5,5,3,3,4,4,5,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
5030,4,18,59664.26,True,False,True,False,False,True,False,True,False,True,False,42.19555,162.447,4434.823362,8.551016,14,0,0,False,3,2,3,3,5,3,2,2,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
5031,1,28,9174.42,True,False,True,False,False,True,False,False,False,True,False,67.11782,137.4616,5851.65666,4.592344,11,1,2,False,3,3,3,3,3,3,3,3,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
5032,1,34,62212.25,True,False,True,True,True,False,False,True,False,False,False,71.7083,159.9875,6105.925473,5.524734,14,1,0,False,3,3,4,2,4,3,3,4,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
5033,5,56,23720.93,True,False,True,False,False,False,False,False,True,True,False,64.01205,175.1331,5832.1205,9.35689,10,2,0,False,4,4,4,3,5,3,5,4,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False
5034,0,87,14405.88,False,False,True,False,False,False,True,True,True,True,True,64.9788,212.6415,6205.78959,7.65097,14,1,2,False,4,4,3,3,3,6,4,4,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
5035,3,28,35986.11,False,True,True,True,False,True,False,False,False,False,True,71.106,167.4564,6152.279339,7.179323,13,0,0,False,4,3,4,3,4,2,3,4,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False
5036,1,50,108409.6,False,False,True,False,True,True,True,True,False,True,False,62.48639,177.4876,5978.20414,8.9558,15,0,0,False,3,3,4,3,6,2,3,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
5037,1,59,31904.93,True,False,True,True,True,True,True,True,False,True,True,48.57163,197.5169,4549.293713,12.43822,13,1,1,True,4,5,3,3,5,4,3,4,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True
5038,1,28,26439.2,False,False,True,True,True,False,True,True,False,True,False,44.98551,207.4974,4180.815992,14.45756,17,1,0,False,4,4,4,5,3,3,2,4,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
5039,2,66,66778.9,False,False,True,False,True,True,False,False,True,True,False,70.79968,212.6228,6845.831296,15.95744,11,3,2,False,3,4,4,4,3,4,2,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
5040,0,80,15756.81,False,False,True,False,False,False,True,False,True,False,False,70.47897,149.9621,5953.077209,12.8013,8,0,0,False,2,2,2,4,3,5,3,4,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False
5041,2,22,8137.37,False,False,True,True,True,False,True,True,True,True,True,64.30623,267.6647,6072.907276,11.62695,13,1,0,False,3,3,2,3,4,5,3,2,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False
5042,0,69,79502.96,False,False,True,False,False,True,True,True,True,False,True,65.90363,184.967,5673.501264,12.47838,17,0,1,False,5,4,4,3,4,4,6,3,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False
5043,1,19,26249.7,True,False,True,True,True,False,True,False,True,True,True,64.01652,255.1555,6110.01152,8.347242,13,3,0,False,3,4,4,1,5,3,4,1,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False
5044,0,29,7596.94,False,True,True,True,True,False,True,False,False,False,False,71.37293,127.525,6227.163207,10.93778,12,0,1,False,4,4,3,4,3,4,4,5,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
5045,1,67,33403.38,True,False,True,False,False,False,False,False,True,True,True,69.26833,207.6094,6150.658199,8.715071,13,1,2,False,4,3,5,2,5,2,2,4,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
5046,3,19,13695.83,True,False,True,True,True,False,True,True,True,True,False,56.3686,267.6647,5502.195694,13.83282,5,0,1,False,4,3,4,4,2,3,4,5,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False
5047,2,29,75927.18,False,True,True,False,False,True,True,False,True,True,True,67.47739,242.6281,6291.368213,9.454681,15,2,0,True,4,4,4,2,4,3,3,3,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False
5048,3,80,24097.08,True,False,True,True,False,False,True,True,False,True,True,65.4294,172.5034,5671.821266,9.570788,10,0,0,False,3,3,3,2,5,2,3,2,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
5049,2,32,6494.55,True,True,True,False,True,False,False,False,True,False,True,70.09214,139.9568,6177.436257,9.470573,12,0,2,False,5,5,4,4,2,4,4,6,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True
5050,6,26,48582.37,False,False,False,True,False,True,False,False,False,False,False,61.78014,147.4564,5900.543943,11.52973,14,1,0,False,2,3,3,4,2,4,2,4,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
5051,8,38,29220.86,False,False,False,False,False,False,True,True,False,False,True,66.59755,137.4872,5909.817728,9.758726,12,1,0,False,4,5,4,2,5,3,3,3,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False
5052,1,87,68105.34,False,False,False,False,False,False,True,True,False,True,True,65.15989,172.4742,5575.553256,8.799767,10,3,0,False,4,4,4,3,5,3,3,3,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False
5053,0,48,6969.6,False,False,True,False,True,False,True,True,True,True,False,71.53343,235.1591,6532.437967,16.53335,11,3,0,True,2,4,3,4,4,2,3,5,False,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False
5054,1,42,15867.48,False,True,True,True,False,True,True,False,True,False,False,56.23842,184.9634,5568.099221,6.776195,13,1,1,True,3,3,4,3,3,4,4,3,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
5055,0,18,17092.77,False,True,False,True,False,False,False,False,True,True,True,69.87041,220.1149,6815.305528,14.62128,10,1,0,False,3,3,3,5,1,4,5,5,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False
5056,0,42,33436.51,False,False,True,False,False,False,False,True,False,True,False,62.9209,159.9512,5341.417352,4.86844,11,0,0,False,5,5,4,3,4,4,4,3,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
5057,3,35,10736.53,True,False,True,False,True,False,False,True,False,False,True,60.56995,127.482,5179.612997,7.138395,13,1,3,False,3,3,3,4,2,6,3,5,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
5058,1,28,24475.2,True,True,True,False,False,False,False,False,True,True,False,71.66261,207.6094,6427.653862,7.660563,13,2,0,False,4,3,3,3,4,3,4,3,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
5059,3,64,21607.29,False,False,True,True,True,False,False,True,False,True,True,62.43987,194.9744,5469.381433,10.69966,8,1,0,True,4,4,4,5,3,4,3,5,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False
5060,0,82,20706.43,False,False,True,False,False,False,False,True,False,True,False,69.03413,139.9512,6206.957458,13.91677,16,1,1,True,3,4,3,4,3,3,4,3,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False
5061,0,60,19164.1,True,False,True,True,False,False,True,False,False,True,True,51.20818,172.4705,4888.954667,3.032327,20,1,0,False,4,5,3,5,2,4,4,4,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
5062,0,50,21531.67,False,True,True,True,False,False,True,False,False,True,True,69.07545,172.4705,6385.746999,8.759984,11,0,0,False,4,3,4,4,5,4,2,3,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
5063,0,73,9228.24,False,True,True,False,False,False,True,False,True,False,False,70.34008,117.4858,5964.647059,9.481238,15,1,0,False,5,5,5,4,3,3,3,4,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
5064,5,41,44016.3,True,False,True,False,False,False,True,False,False,True,False,69.2139,159.965,6095.07687,11.24877,7,3,0,True,3,3,4,5,2,4,3,5,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
5065,8,72,50092.12,False,False,True,True,False,True,False,False,True,False,True,61.32409,159.9642,5556.247274,10.4055,15,0,0,False,4,4,6,6,2,5,4,4,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
5066,0,30,27824.15,True,False,True,True,False,False,True,True,True,True,False,42.74672,245.147,4595.920043,12.13663,13,0,0,False,4,4,3,3,4,4,5,4,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
5067,3,69,75598.51,True,False,True,True,False,True,True,True,True,True,True,64.09564,287.6427,5990.18794,13.44801,12,1,1,False,3,4,4,6,2,3,5,4,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
5068,2,88,55921.75,False,False,True,False,True,False,False,False,True,True,True,58.75447,190.127,5739.806189,7.02401,18,1,0,False,4,5,5,3,4,5,3,3,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
5069,3,85,39894.55,False,True,True,False,False,False,False,False,True,False,True,70.38153,104.9629,5935.908059,11.46498,10,0,0,False,4,4,5,1,6,2,3,1,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False
5070,1,75,30874.05,True,False,True,False,False,True,False,True,False,True,False,66.95875,162.447,6184.630782,6.520003,11,0,0,False,4,4,5,5,3,5,4,4,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
5071,0,60,17244.42,True,False,True,True,True,True,False,False,True,True,True,64.15566,265.1283,5917.993233,12.4286,14,2,1,True,4,4,4,5,2,3,3,3,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
5072,3,72,84232.65,False,True,True,False,False,False,True,False,True,False,False,68.22296,129.9621,6300.301731,11.91924,10,0,0,False,3,3,3,3,3,2,2,4,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5073,8,39,23712.94,False,False,True,False,False,True,False,False,False,False,False,66.50929,134.9509,5903.828849,6.612532,19,1,0,False,3,5,5,4,6,3,5,4,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False
5074,8,32,33644.05,False,True,True,False,False,True,False,True,False,False,True,57.84605,127.4601,5634.748909,9.354827,13,2,1,False,3,4,4,4,4,4,3,2,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
5075,1,57,3503.09,False,False,True,True,True,True,False,False,False,False,True,64.38126,149.9741,6015.602918,12.62767,7,1,3,False,4,4,3,3,4,5,4,4,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False
5076,0,24,36091.7,False,False,True,False,True,False,False,False,True,False,True,56.35343,139.9568,4969.32191,12.18643,10,2,1,False,4,3,3,5,4,4,4,2,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
5077,2,22,17784.55,False,True,True,True,False,True,False,False,True,True,True,59.61465,242.6106,6070.361595,14.5524,11,3,0,False,3,4,4,3,3,4,6,5,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
5078,0,48,13154.05,True,True,False,True,False,False,False,False,True,False,True,64.08432,169.9447,5520.83439,13.8576,6,2,1,True,3,3,4,5,3,3,3,3,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
5079,0,40,66923.76,False,False,True,False,False,True,True,True,False,True,True,61.98982,194.9699,5533.105998,13.47098,15,0,0,False,3,4,3,3,3,3,4,4,False,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False
5080,1,56,31670.94,True,False,True,False,False,False,False,False,False,True,True,61.79462,147.4421,5311.978852,9.311366,13,2,1,False,4,4,3,3,4,4,3,2,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False
