,Population,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Urban,TimeZone_AST,TimeZone_CST,TimeZone_EST,TimeZone_HAST,TimeZone_MST,TimeZone_PST,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Male,Gender_Nonbinary,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
5020,332,3,78,48366.56,False,6.528798,6,0,1,False,False,False,True,False,False,False,False,False,False,True,True,65.57643,127.4421,5942.500538,2,2,3,6,4,2,4,4,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
5021,947,2,86,8893.59,False,10.65214,11,4,0,False,False,True,True,False,False,True,False,False,False,True,True,71.09621,149.9378,6514.041653,2,3,3,5,3,4,5,2,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
5022,2335,0,56,26010.99,False,10.30393,9,1,1,False,True,False,True,True,False,False,False,False,False,True,False,68.7729,159.9476,6256.139215,3,3,4,3,3,2,4,3,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5023,541,3,70,15652.5,False,9.0983,12,0,0,True,True,False,True,False,True,False,True,False,False,True,False,56.63931,130.0064,4983.295874,3,4,4,3,5,4,2,4,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
5024,1986,0,47,74989.44,False,8.300567,11,0,1,False,False,False,True,True,False,False,False,False,True,True,False,56.30647,240.1149,5148.276996,2,3,2,3,3,2,3,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
5025,3231,4,27,11672.97,False,12.14009,5,0,0,False,False,False,True,False,False,True,False,False,True,False,False,60.14645,159.9349,5459.257498,3,3,2,4,3,3,4,4,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False
5026,3766,6,56,14960.01,False,15.67128,10,1,1,False,True,False,True,False,False,False,True,False,False,True,True,45.4868,159.965,4132.534649,3,5,5,3,6,3,3,5,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
5027,702,1,35,50881.49,False,3.854347,8,0,0,False,True,False,False,False,True,True,False,False,False,True,True,55.87684,139.9792,5065.133843,3,3,2,3,2,5,4,4,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
5028,1749,3,23,39706.57,False,16.28343,15,0,0,False,False,True,True,False,True,True,True,True,False,True,True,64.71488,197.4876,5979.686067,5,6,5,1,4,5,5,3,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
5029,27522,0,53,12611.76,False,11.6702,14,1,0,False,False,False,True,True,False,True,False,True,False,True,False,66.77924,194.9525,6200.93166,5,5,5,3,3,4,4,5,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
5030,49,4,18,59664.26,False,8.551016,14,0,0,False,True,False,True,False,False,True,False,True,False,True,False,42.19555,162.447,4434.823362,3,2,3,3,5,3,2,2,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
5031,3123,1,28,9174.42,False,4.592344,11,1,2,False,True,False,True,False,False,True,False,False,False,True,False,67.11782,137.4616,5851.65666,3,3,3,3,3,3,3,3,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False
5032,5199,1,34,62212.25,False,5.524734,14,1,0,False,True,False,True,True,True,False,False,True,False,False,False,71.7083,159.9875,6105.925473,3,3,4,2,4,3,3,4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True
5033,83,5,56,23720.93,False,9.35689,10,2,0,False,True,False,True,False,False,False,False,False,True,True,False,64.01205,175.1331,5832.1205,4,4,4,3,5,3,5,4,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False
5034,1073,0,87,14405.88,False,7.65097,14,1,2,False,False,False,True,False,False,False,True,True,True,True,True,64.9788,212.6415,6205.78959,4,4,3,3,3,6,4,4,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
5035,13745,3,28,35986.11,False,7.179323,13,0,0,False,False,True,True,True,False,True,False,False,False,False,True,71.106,167.4564,6152.279339,4,3,4,3,4,2,3,4,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
5036,16373,1,50,108409.6,False,8.9558,15,0,0,False,False,False,True,False,True,True,True,True,False,True,False,62.48639,177.4876,5978.20414,3,3,4,3,6,2,3,2,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
5037,63425,1,59,31904.93,False,12.43822,13,1,1,True,True,False,True,True,True,True,True,True,False,True,True,48.57163,197.5169,4549.293713,4,5,3,3,5,4,3,4,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True
5038,5092,1,28,26439.2,False,14.45756,17,1,0,False,False,False,True,True,True,False,True,True,False,True,False,44.98551,207.4974,4180.815992,4,4,4,5,3,3,2,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
5039,444,2,66,66778.9,False,15.95744,11,3,2,False,False,False,True,False,True,True,False,False,True,True,False,70.79968,212.6228,6845.831296,3,4,4,4,3,4,2,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
5040,1098,0,80,15756.81,False,12.8013,8,0,0,False,False,False,True,False,False,False,True,False,True,False,False,70.47897,149.9621,5953.077209,2,2,2,4,3,5,3,4,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
5041,40622,2,22,8137.37,False,11.62695,13,1,0,False,False,False,True,True,True,False,True,True,True,True,True,64.30623,267.6647,6072.907276,3,3,2,3,4,5,3,2,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False
5042,10480,0,69,79502.96,False,12.47838,17,0,1,False,False,False,True,False,False,True,True,True,True,False,True,65.90363,184.967,5673.501264,5,4,4,3,4,4,6,3,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
5043,578,1,19,26249.7,False,8.347242,13,3,0,False,True,False,True,True,True,False,True,False,True,True,True,64.01652,255.1555,6110.01152,3,4,4,1,5,3,4,1,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False
5044,8501,0,29,7596.94,False,10.93778,12,0,1,False,False,True,True,True,True,False,True,False,False,False,False,71.37293,127.525,6227.163207,4,4,3,4,3,4,4,5,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
5045,30424,1,67,33403.38,False,8.715071,13,1,2,False,True,False,True,False,False,False,False,False,True,True,True,69.26833,207.6094,6150.658199,4,3,5,2,5,2,2,4,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
5046,22704,3,19,13695.83,False,13.83282,5,0,1,False,True,False,True,True,True,False,True,True,True,True,False,56.3686,267.6647,5502.195694,4,3,4,4,2,3,4,5,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
5047,177,2,29,75927.18,False,9.454681,15,2,0,True,False,True,True,False,False,True,True,False,True,True,True,67.47739,242.6281,6291.368213,4,4,4,2,4,3,3,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False
5048,205,3,80,24097.08,False,9.570788,10,0,0,False,True,False,True,True,False,False,True,True,False,True,True,65.4294,172.5034,5671.821266,3,3,3,2,5,2,3,2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
5049,15251,2,32,6494.55,False,9.470573,12,0,2,False,True,True,True,False,True,False,False,False,True,False,True,70.09214,139.9568,6177.436257,5,5,4,4,2,4,4,6,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True
5050,10052,6,26,48582.37,False,11.52973,14,1,0,False,False,False,False,True,False,True,False,False,False,False,False,61.78014,147.4564,5900.543943,2,3,3,4,2,4,2,4,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
5051,75635,8,38,29220.86,False,9.758726,12,1,0,False,False,False,False,False,False,False,True,True,False,False,True,66.59755,137.4872,5909.817728,4,5,4,2,5,3,3,3,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False
5052,247,1,87,68105.34,False,8.799767,10,3,0,False,False,False,False,False,False,False,True,True,False,True,True,65.15989,172.4742,5575.553256,4,4,4,3,5,3,3,3,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False
5053,2453,0,48,6969.6,False,16.53335,11,3,0,True,False,False,True,False,True,False,True,True,True,True,False,71.53343,235.1591,6532.437967,2,4,3,4,4,2,3,5,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False
5054,6,1,42,15867.48,False,6.776195,13,1,1,True,False,True,True,True,False,True,True,False,True,False,False,56.23842,184.9634,5568.099221,3,3,4,3,3,4,4,3,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
5055,4894,0,18,17092.77,False,14.62128,10,1,0,False,False,True,False,True,False,False,False,False,True,True,True,69.87041,220.1149,6815.305528,3,3,3,5,1,4,5,5,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False
5056,3299,0,42,33436.51,False,4.86844,11,0,0,False,False,False,True,False,False,False,False,True,False,True,False,62.9209,159.9512,5341.417352,5,5,4,3,4,4,4,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
5057,11217,3,35,10736.53,False,7.138395,13,1,3,False,True,False,True,False,True,False,False,True,False,False,True,60.56995,127.482,5179.612997,3,3,3,4,2,6,3,5,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True
5058,106,1,28,24475.2,False,7.660563,13,2,0,False,True,True,True,False,False,False,False,False,True,True,False,71.66261,207.6094,6427.653862,4,3,3,3,4,3,4,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
5059,8324,3,64,21607.29,False,10.69966,8,1,0,True,False,False,True,True,True,False,False,True,False,True,True,62.43987,194.9744,5469.381433,4,4,4,5,3,4,3,5,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False
5060,601,0,82,20706.43,False,13.91677,16,1,1,True,False,False,True,False,False,False,False,True,False,True,False,69.03413,139.9512,6206.957458,3,4,3,4,3,3,4,3,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False
5061,10741,0,60,19164.1,False,3.032327,20,1,0,False,True,False,True,True,False,False,True,False,False,True,True,51.20818,172.4705,4888.954667,4,5,3,5,2,4,4,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
5062,18580,0,50,21531.67,False,8.759984,11,0,0,False,False,True,True,True,False,False,True,False,False,True,True,69.07545,172.4705,6385.746999,4,3,4,4,5,4,2,3,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
5063,352,0,73,9228.24,False,9.481238,15,1,0,False,False,True,True,False,False,False,True,False,True,False,False,70.34008,117.4858,5964.647059,5,5,5,4,3,3,3,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
5064,7912,5,41,44016.3,False,11.24877,7,3,0,True,True,False,True,False,False,False,True,False,False,True,False,69.2139,159.965,6095.07687,3,3,4,5,2,4,3,5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
5065,30662,8,72,50092.12,False,10.4055,15,0,0,False,False,False,True,True,False,True,False,False,True,False,True,61.32409,159.9642,5556.247274,4,4,6,6,2,5,4,4,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
5066,1336,0,30,27824.15,True,12.13663,13,0,0,False,True,False,True,True,False,False,True,True,True,True,False,42.74672,245.147,4595.920043,4,4,3,3,4,4,5,4,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
5067,2907,3,69,75598.51,False,13.44801,12,1,1,False,True,False,True,True,False,True,True,True,True,True,True,64.09564,287.6427,5990.18794,3,4,4,6,2,3,5,4,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True
5068,16434,2,88,55921.75,False,7.02401,18,1,0,False,False,False,True,False,True,False,False,False,True,True,True,58.75447,190.127,5739.806189,4,5,5,3,4,5,3,3,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
5069,2292,3,85,39894.55,False,11.46498,10,0,0,False,False,True,True,False,False,False,False,False,True,False,True,70.38153,104.9629,5935.908059,4,4,5,1,6,2,3,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
5070,28671,1,75,30874.05,False,6.520003,11,0,0,False,True,False,True,False,False,True,False,True,False,True,False,66.95875,162.447,6184.630782,4,4,5,5,3,5,4,4,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
5071,1045,0,60,17244.42,False,12.4286,14,2,1,True,True,False,True,True,True,True,False,False,True,True,True,64.15566,265.1283,5917.993233,4,4,4,5,2,3,3,3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
5072,12301,3,72,84232.65,False,11.91924,10,0,0,False,False,True,True,False,False,False,True,False,True,False,False,68.22296,129.9621,6300.301731,3,3,3,3,3,2,2,4,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
5073,338,8,39,23712.94,False,6.612532,19,1,0,False,False,False,True,False,False,True,False,False,False,False,False,66.50929,134.9509,5903.828849,3,5,5,4,6,3,5,4,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False
